SRR,contig_name,orf_name,ref_name,identity_score,gap_openings,N/orf_len,M,N,aln_len,orf_len,ref_len
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,AB976029.1_rdrp_orf1_[Gentian_ovary_ringspot_virus],0.2858719646799117,88,0.761344537815126,647,906,1478,1190,1194
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,KP760461.1_rdrp_orf1_[Drakaea_virus_A],0.2980049875311721,81,0.6739495798319328,563,802,1403,1190,1015
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,AJ012005.1_rdrp_orf1_[Chinese_wheat_mosaic_virus],0.2855648535564853,88,0.8033613445378152,683,956,1584,1190,1350
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,BAA94796.1_BAA94797.1_orf1_[Japanese_soil-borne_wheat_mosaic_virus],0.27170582226761997,77,0.8226890756302521,713,979,1545,1190,1334
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,AJ132578.1_rdrp_orf1_[Oat_golden_stripe_virus],0.3010869565217391,89,0.773109243697479,643,920,1615,1190,1345
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,AJ132576.1_rdrp_orf1_[Soil-borne_cereal_mosaic_virus],0.26326742976066597,75,0.807563025210084,708,961,1537,1190,1308
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,L07937.1_rdrp_orf1_[Soil-borne_wheat_mosaic_virus],0.2703549060542797,87,0.8050420168067227,699,958,1552,1190,1320
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,AB033691.1_rdrp_orf1_[Sorghum_chlorotic_spot_virus],0.2886937431394072,82,0.7655462184873949,648,911,1556,1190,1277
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,X99149.1_rdrp_orf1_[Indian_peanut_clump_virus],0.27132701421800953,69,0.7092436974789916,615,844,1476,1190,1130
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,X78602.1_rdrp_orf1_[Peanut_clump_virus],0.27357392316647267,72,0.7218487394957983,624,859,1476,1190,1145
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,Z97873.1_rdrp_orf1_[Beet_soil-borne_virus],0.3140877598152425,87,0.7277310924369748,594,866,1594,1190,1270
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,AJ223596.1_rdrp_orf1_[Beet_virus_Q],0.2877005347593583,85,0.7857142857142857,666,935,1565,1190,1310
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,D86636.1_rdrp_orf1_[Broad_bean_necrosis_virus],0.28884254431699685,84,0.8058823529411765,682,959,1537,1190,1306
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,KT225271.2_rdrp_orf1_[Colombian_potato_soil-borne_virus],0.30406852248394,91,0.7848739495798319,650,934,1597,1190,1341
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,AJ238607.1_rdrp_orf1_[Potato_mop-top_virus],0.2835332606324973,82,0.7705882352941177,657,917,1576,1190,1303
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,KT225277.1_rdrp_orf1_[Soil-borne_virus_2],0.2996742671009772,89,0.7739495798319328,645,921,1584,1190,1315
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,X14006.1_rdrp_orf1_[Pea_early_browning_virus],0.30258717660292467,89,0.7470588235294118,620,889,1547,1190,1246
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,L23972.1_rdrp_orf1_[Pepper_ringspot_virus],0.26091476091476096,76,0.8084033613445378,711,962,1407,1190,1179
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,AF166084.1_rdrp_orf1_[Tobacco_rattle_virus],0.28260869565217395,85,0.7344537815126051,627,874,1503,1190,1187
SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339,NODE_359_length_3885_cov_141.467624_SRR5087339_4,J04342.1_rdrp_orf1_[Barley_stripe_mosaic_virus],0.2822014051522248,67,0.7176470588235294,613,854,1475,1190,1139
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_001728.1_rdrp_orf1_[Odontoglossum_ringspot_virus],0.34241908006814314,46,0.7184822521419829,386,587,1342,817,1112
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_009642.1_rdrp_orf1_[Bell_pepper_mottle_virus],0.3413379073756432,47,0.7135862913096696,384,583,1350,817,1116
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_040685.2_rdrp_orf1_[Opuntia_virus_2],0.3384094754653131,47,0.7233782129742962,391,591,1326,817,1100
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_016519.1_rdrp_orf1_[Clitoria_yellow_mottle_virus],0.32773109243697474,47,0.7282741738066095,400,595,1355,817,1133
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_001556.1_rdrp_orf1_[Tobacco_mild_green_mosaic_virus],0.37127845884413313,56,0.6988984088127295,359,571,1357,817,1111
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_028478.1_rdrp_orf1_[Tomato_brown_rugose_fruit_virus],0.34206219312602293,46,0.7478580171358629,402,611,1322,817,1116
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_026816.1_rdrp_orf1_[Plumeria_mosaic_virus],0.3430034129692833,44,0.7172582619339045,385,586,1383,817,1152
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_025381.1_rdrp_orf1_[Hibiscus_latent_Fort_Pierce_virus],0.3494983277591973,49,0.7319461444308446,389,598,1357,817,1138
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_008310.2_rdrp_orf1_[Hibiscus_latent_Singapore_virus],0.36923076923076925,55,0.7160342717258262,369,585,1366,817,1134
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_022801.1_rdrp_orf1_[Yellow_tailflower_mild_mottle_virus],0.3620689655172413,45,0.7099143206854345,370,580,1356,817,1119
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_022230.1_rdrp_orf1_[Tomato_mottle_mosaic_virus],0.3446519524617997,49,0.7209302325581395,386,589,1344,817,1116
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_016442.1_rdrp_orf1_[Rattail_cactus_necrosis-associated_virus],0.32899022801302935,45,0.7515299877600979,412,614,1349,817,1146
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_010944.1_rdrp_orf1_[Brugmansia_mild_mottle_virus],0.32933104631217835,43,0.7135862913096696,391,583,1349,817,1115
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_009041.1_rdrp_orf1_[Rehmannia_mosaic_virus],0.34991423670668953,48,0.7135862913096696,379,583,1350,817,1116
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_008365.1_rdrp_orf1_[Streptocarpus_flower_break_virus],0.3529411764705882,45,0.7282741738066095,385,595,1327,817,1105
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_004422.1_rdrp_orf1_[Youcai_mosaic_virus],0.35628227194492257,44,0.7111383108935129,374,581,1339,817,1103
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_003852.1_rdrp_orf1_[Obuda_pepper_virus],0.33996683250414594,50,0.7380660954712362,398,603,1329,817,1115
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_003630.1_rdrp_orf1_[Pepper_mild_mottle_virus],0.35852372583479786,50,0.6964504283965728,365,569,1365,817,1117
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_003355.1_rdrp_orf1_[Wasabi_mottle_virus],0.35951134380453753,43,0.7013463892288861,367,573,1347,817,1103
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_002633.1_rdrp_orf1_[Cucumber_fruit_mottle_mosaic_virus],0.3559027777777778,48,0.7050183598531212,371,576,1407,817,1166
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_001873.1_rdrp_orf1_[Turnip_vein-clearing_virus],0.362862010221465,47,0.7184822521419829,374,587,1337,817,1107
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_034509.1_rdrp_orf1_[Hoya_chlorotic_spot_virus],0.3382838283828383,43,0.7417380660954712,401,606,1320,817,1109
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_030229.1_rdrp_orf1_[Tropical_soda_apple_mosaic_virus],0.35365853658536583,52,0.7025703794369645,371,574,1360,817,1117
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_002792.2_rdrp_orf1_[Ribgrass_mosaic_virus],0.3706896551724138,46,0.7099143206854345,365,580,1344,817,1107
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_015552.1_rdrp_orf1_[Passion_fruit_mosaic_virus],0.3215488215488216,44,0.7270501835985312,403,594,1323,817,1100
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_014546.1_rdrp_orf1_[Frangipani_mosaic_virus],0.35690789473684215,53,0.7441860465116279,391,608,1355,817,1146
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_011803.1_rdrp_orf1_[Cactus_mild_mottle_virus],0.3344370860927153,52,0.7392900856793145,402,604,1355,817,1142
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_008614.1_rdrp_orf1_[Cucumber_mottle_virus],0.33949579831932775,50,0.7282741738066095,393,595,1388,817,1166
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_004106.1_rdrp_orf1_[Paprika_mild_mottle_virus],0.3737373737373737,54,0.7270501835985312,372,594,1338,817,1115
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_003878.1_rdrp_orf1_[Zucchini_green_mottle_mosaic_virus],0.33558178752107926,49,0.7258261933904528,394,593,1390,817,1166
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_003610.1_rdrp_orf1_[Kyuri_green_mottle_mosaic_virus],0.333889816360601,50,0.7331701346389229,399,599,1384,817,1166
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_002692.1_rdrp_orf1_[Tomato_mosaic_virus],0.33277591973244147,45,0.7319461444308446,399,598,1335,817,1116
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_001801.1_rdrp_orf1_[Cucumber_green_mottle_mosaic_virus],0.3356164383561644,48,0.7148102815177478,388,584,1377,817,1144
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,NC_001367.1_rdrp_orf1_[Tobacco_mosaic_virus],0.34576271186440677,47,0.7221542227662179,386,590,1343,817,1116
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,MW057697.1_rdrp_orf1_[Sunn-hemp_mosaic_virus],0.33554817275747506,46,0.7368421052631579,400,602,1345,817,1130
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,DQ356949.1_rdrp_orf1_[Maracuja_mosaic_virus],0.3356521739130435,47,0.7037943696450428,382,575,1345,817,1103
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,OR350232.1_rdrp_orf1_[Piper_chlorosis_virus],0.37673611111111116,55,0.7050183598531212,359,576,1359,817,1118
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,MH645158.1_rdrp_orf1_[Ullucus_tobamovirus_1],0.375,54,0.7148102815177478,365,584,1339,817,1106
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,MW346735.1_rdrp_orf1_[Virgaviridae_sp.],0.33622183708838826,45,0.7062423500611995,383,577,1337,817,1097
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,OL404963.1_rdrp_orf1_[Trichosanthes_mottle_mosaic_virus],0.33666666666666667,51,0.7343941248470012,398,600,1383,817,1166
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,MN164455.1_rdrp_orf1_[Chili_pepper_mild_mottle_virus],0.3561643835616438,49,0.7148102815177478,376,584,1349,817,1116
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,MN164454.1_rdrp_orf1_[Yellow_pepper_mild_mottle_virus],0.3509369676320273,50,0.7184822521419829,381,587,1346,817,1116
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,MW346736.1_rdrp_orf1_[Virgaviridae_sp.],0.35852372583479786,50,0.6964504283965728,365,569,1365,817,1117
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,MN961200.1_rdrp_orf1_[Hoya_necrotic_spot_virus],0.37368421052631584,53,0.6976744186046512,357,570,1377,817,1130
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,MW897268.1_rdrp_orf1_[Yunnan_virgavirus_3],0.32781456953642385,46,0.7392900856793145,406,604,1327,817,1114
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,OL472109.1_rdrp_orf1_[Plantago_tobamovirus_1],0.3745519713261649,47,0.6829865361077111,349,558,1366,817,1107
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,MW897265.1_rdrp_orf1_[Sichuan_virgavirus],0.3504273504273504,45,0.7160342717258262,380,585,1337,817,1105
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,LC643028.1_rdrp_orf1_[Scopolia_mild_mottle_virus],0.36544850498338866,50,0.7368421052631579,382,602,1334,817,1119
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,OP729508.1_rdrp_orf1_[African_eggplant-associated_virus],0.3397212543554007,47,0.7025703794369645,379,574,1362,817,1119
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,OQ789506.1_rdrp_orf1_[Bertoki_tobamovirus_1],0.3752310536044362,44,0.6621787025703795,338,541,1049,817,773
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,OQ789505.1_rdrp_orf1_[Gorica_tobamovirus_1],0.366723259762309,48,0.7209302325581395,373,589,1309,817,1081
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,AB976029.1_rdrp_orf1_[Gentian_ovary_ringspot_virus],0.34318555008210183,49,0.7454100367197063,400,609,1402,817,1194
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,KP760461.1_rdrp_orf1_[Drakaea_virus_A],0.3400673400673401,52,0.7270501835985312,392,594,1238,817,1015
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,AJ012005.1_rdrp_orf1_[Chinese_wheat_mosaic_virus],0.3557377049180328,52,0.7466340269277846,393,610,1557,817,1350
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,BAA94796.1_BAA94797.1_orf1_[Japanese_soil-borne_wheat_mosaic_virus],0.37846655791190864,59,0.7503059975520195,381,613,1538,817,1334
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,AJ132578.1_rdrp_orf1_[Oat_golden_stripe_virus],0.3831615120274914,50,0.7123623011015912,359,582,1580,817,1345
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,AJ132576.1_rdrp_orf1_[Soil-borne_cereal_mosaic_virus],0.3451612903225807,56,0.758873929008568,406,620,1505,817,1308
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,L07937.1_rdrp_orf1_[Soil-borne_wheat_mosaic_virus],0.3474714518760196,52,0.7503059975520195,400,613,1524,817,1320
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,AB033691.1_rdrp_orf1_[Sorghum_chlorotic_spot_virus],0.35641891891891897,52,0.7246022031823746,381,592,1502,817,1277
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,X99149.1_rdrp_orf1_[Indian_peanut_clump_virus],0.36006546644844517,54,0.7478580171358629,391,611,1336,817,1130
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,X78602.1_rdrp_orf1_[Peanut_clump_virus],0.37018425460636517,54,0.7307221542227662,376,597,1365,817,1145
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,Z97873.1_rdrp_orf1_[Beet_soil-borne_virus],0.35255354200988465,56,0.7429620563035496,393,607,1480,817,1270
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,AJ223596.1_rdrp_orf1_[Beet_virus_Q],0.3615635179153095,59,0.7515299877600979,392,614,1513,817,1310
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,D86636.1_rdrp_orf1_[Broad_bean_necrosis_virus],0.375,57,0.7343941248470012,375,600,1523,817,1306
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,KT225271.2_rdrp_orf1_[Colombian_potato_soil-borne_virus],0.3557046979865772,51,0.7294981640146879,384,596,1562,817,1341
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,AJ238607.1_rdrp_orf1_[Potato_mop-top_virus],0.3650519031141869,57,0.7074663402692778,367,578,1542,817,1303
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,KT225277.1_rdrp_orf1_[Soil-borne_virus_2],0.3879003558718861,54,0.6878824969400245,344,562,1570,817,1315
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,X14006.1_rdrp_orf1_[Pea_early_browning_virus],0.3593220338983051,44,0.7221542227662179,378,590,1473,817,1246
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,L23972.1_rdrp_orf1_[Pepper_ringspot_virus],0.3267651888341544,43,0.7454100367197063,410,609,1387,817,1179
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,AF166084.1_rdrp_orf1_[Tobacco_rattle_virus],0.3476112026359144,50,0.7429620563035496,396,607,1397,817,1187
SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341,NODE_3995_length_2458_cov_126.094049_SRR5087341_1,J04342.1_rdrp_orf1_[Barley_stripe_mosaic_virus],0.30794165316045385,46,0.7552019583843329,427,617,1339,817,1139
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_001728.1_rdrp_orf1_[Odontoglossum_ringspot_virus],0.34883720930232553,52,0.7543859649122807,392,602,1308,798,1112
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_009642.1_rdrp_orf1_[Bell_pepper_mottle_virus],0.3384094754653131,44,0.7406015037593985,391,591,1323,798,1116
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_040685.2_rdrp_orf1_[Opuntia_virus_2],0.3410596026490066,49,0.7568922305764411,398,604,1294,798,1100
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_016519.1_rdrp_orf1_[Clitoria_yellow_mottle_virus],0.3262642740619902,49,0.768170426065163,413,613,1318,798,1133
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_001556.1_rdrp_orf1_[Tobacco_mild_green_mosaic_virus],0.3706896551724138,57,0.7268170426065163,365,580,1329,798,1111
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_028478.1_rdrp_orf1_[Tomato_brown_rugose_fruit_virus],0.33493589743589747,46,0.7819548872180451,415,624,1290,798,1116
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_026816.1_rdrp_orf1_[Plumeria_mosaic_virus],0.3360927152317881,45,0.7568922305764411,401,604,1346,798,1152
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_025381.1_rdrp_orf1_[Hibiscus_latent_Fort_Pierce_virus],0.3441558441558441,51,0.7719298245614035,404,616,1320,798,1138
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_008310.2_rdrp_orf1_[Hibiscus_latent_Singapore_virus],0.3648424543946932,57,0.7556390977443609,383,603,1329,798,1134
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_022801.1_rdrp_orf1_[Yellow_tailflower_mild_mottle_virus],0.3531409168081494,43,0.7380952380952381,381,589,1328,798,1119
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_022230.1_rdrp_orf1_[Tomato_mottle_mosaic_virus],0.32078559738134205,45,0.7656641604010025,415,611,1303,798,1116
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_016442.1_rdrp_orf1_[Rattail_cactus_necrosis-associated_virus],0.3157894736842105,44,0.7857142857142857,429,627,1317,798,1146
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_010944.1_rdrp_orf1_[Brugmansia_mild_mottle_virus],0.31893687707641194,43,0.7543859649122807,410,602,1311,798,1115
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_009041.1_rdrp_orf1_[Rehmannia_mosaic_virus],0.3422818791946308,47,0.7468671679197995,392,596,1318,798,1116
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_008365.1_rdrp_orf1_[Streptocarpus_flower_break_virus],0.34577922077922074,49,0.7719298245614035,403,616,1287,798,1105
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_004422.1_rdrp_orf1_[Youcai_mosaic_virus],0.3571428571428571,46,0.7192982456140351,369,574,1327,798,1103
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_003852.1_rdrp_orf1_[Obuda_pepper_virus],0.3344155844155844,49,0.7719298245614035,410,616,1297,798,1115
SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342,NODE_4292_length_2394_cov_214.544677_SRR5087342_1,NC_003630.1_rdrp_orf1_[Pepper_mild_mottle_virus],0.342512908777969,52,0.7280701754385965,382,581,1334,798,1117
